name;WKT;Country
Damyanovo;POINT(24.9333 43.0);Bulgaria
Dobrotino;POINT(23.6833 41.5833);Bulgaria
Balanite;POINT(25.3167 42.8667);Bulgaria
Mlechevo;POINT(24.8833 42.9167);Bulgaria
Bolyarovo;POINT(26.8167 42.15);Bulgaria
Elentsite;POINT(25.45 43.0333);Bulgaria
Брацигово;POINT(24.3667 42.0167);Bulgaria
Bogatovo;POINT(25.1667 43.0333);Bulgaria
Курортен Комплекс Камчия;POINT(27.8834 43.0332);Bulgaria
Kormyansko;POINT(25.0333 43.05);Bulgaria
Kondovo;POINT(26.0167 41.4333);Bulgaria
Vlasatili;POINT(25.5667 42.8167);Bulgaria
Bilyanska;POINT(24.6167 41.45);Bulgaria
Padesh;POINT(23.0 41.9333);Bulgaria
Ардино;POINT(25.1333 41.5833);Bulgaria
Kovachevitsa;POINT(23.8333 41.6833);Bulgaria
Belopolyane;POINT(26.15 41.45);Bulgaria
Pchelari;POINT(25.6833 41.6333);Bulgaria
Zelenika;POINT(25.5 42.8667);Bulgaria
Ракитово;POINT(24.0833 41.9833);Bulgaria
Омуртаг;POINT(26.417 43.1);Bulgaria
Сапарева баня;POINT(23.2667 42.2833);Bulgaria
Gorna Rositsa;POINT(25.1333 42.95);Bulgaria
Starchevo;POINT(23.2333 41.4833);Bulgaria
Плocки;POINT(23.2667 41.65);Bulgaria
Krumovgrad;POINT(25.65 41.4667);Bulgaria
Belasitsa (village);POINT(23.1333 41.3667);Bulgaria
Berievo;POINT(24.8833 42.9667);Bulgaria
Varbitsa;POINT(26.6731 42.995);Bulgaria
Kreslyuvtsi;POINT(25.5333 42.8);Bulgaria
Teplen;POINT(23.95 41.4667);Bulgaria
Silen;POINT(25.7167 41.6833);Bulgaria
Gorni Marentsi;POINT(25.4167 42.8333);Bulgaria
Sveti Vlas;POINT(27.7667 42.7167);Bulgaria
Debochitsa;POINT(22.95 41.8667);Bulgaria
Blatska;POINT(23.8667 41.5333);Bulgaria
Батошево;POINT(25.0833 42.9);Bulgaria
Ruse;POINT(25.95 43.8167);Bulgaria
Каолиново;POINT(27.1167 43.6167);Bulgaria
Petrelik;POINT(23.8667 41.4833);Bulgaria
Balgarska polyana;POINT(26.2 42.0333);Bulgaria
Tomchevtsi;POINT(25.5 42.9);Bulgaria
Ticha Reservoir;POINT(26.7511 43.0436);Bulgaria
Koynare;POINT(24.1444 43.3572);Bulgaria
Mladen (village);POINT(25.1833 43.0833);Bulgaria
Varshets;POINT(23.283 43.183);Bulgaria
Armyankovtsi;POINT(25.5667 42.8667);Bulgaria
Първомай;POINT(25.2167 42.1);Bulgaria
Orlintsi;POINT(27.0333 42.4333);Bulgaria
Bachevo;POINT(23.45 41.9167);Bulgaria
Zaimchevo;POINT(27.3 42.9);Bulgaria
Dolna Ribnitsa;POINT(23.1 41.45);Bulgaria
Glumche;POINT(27.0167 42.7);Bulgaria
Bata (village);POINT(27.5 42.7333);Bulgaria
Kotlentsi;POINT(27.9167 43.5667);Bulgaria
Trakiets;POINT(25.45 41.8667);Bulgaria
Nova Nadezhda;POINT(25.7167 42.0167);Bulgaria
Нови Искър;POINT(23.35 42.8);Bulgaria
Antonovo;POINT(26.1667 43.15);Bulgaria
Угърчин;POINT(24.4167 43.1);Bulgaria
Daevtsi;POINT(25.55 42.8833);Bulgaria
Kozare, Bulgaria;POINT(27.05 42.6167);Bulgaria
Dobroselets;POINT(26.3167 42.15);Bulgaria
Teteven;POINT(24.2639 42.9167);Bulgaria
Novo Delchevo;POINT(23.2833 41.5);Bulgaria
Yerusalimovo;POINT(26.1 41.9);Bulgaria
Dolno Botevo;POINT(25.7167 41.75);Bulgaria
Dolno Pole;POINT(25.75 41.6667);Bulgaria
Smolevo;POINT(23.7667 42.0333);Bulgaria
Dolni Marentsi;POINT(25.4167 42.8333);Bulgaria
Lovchantsi;POINT(27.65 43.65);Bulgaria
Sliventsi;POINT(27.85 43.7);Bulgaria
Spatovo;POINT(23.3333 41.5);Bulgaria
Esen, Bulgaria;POINT(26.7833 42.8333);Bulgaria
Saint George's Church;POINT(23.0656 43.3956);Bulgaria
Skrat, Blagoevgrad Province;POINT(23.0 41.3667);Bulgaria
Кюстендил;POINT(22.6833 42.2833);Bulgaria
Karavelyovo;POINT(27.15 42.9333);Bulgaria
Podgorets;POINT(27.4 42.8333);Bulgaria
Madrino;POINT(26.9 42.7);Bulgaria
Altsek (village);POINT(27.5333 43.7833);Bulgaria
Donchovtsi;POINT(25.4333 42.85);Bulgaria
Dimchevo;POINT(27.4167 42.4);Bulgaria
Dokatichevo;POINT(23.0667 41.8833);Bulgaria
Бяла;POINT(27.8833 42.8833);Bulgaria
Ямбол;POINT(26.5 42.4833);Bulgaria
Kazichene;POINT(23.4667 42.6667);Bulgaria
Tsaparevo;POINT(23.1 41.6333);Bulgaria
Yovovtsi;POINT(25.4333 42.8);Bulgaria
Oreshnik;POINT(26.3667 42.0667);Bulgaria
Simeonovgrad;POINT(25.8333 42.0333);Bulgaria
Sliven;POINT(26.3333 42.6833);Bulgaria
Velika, Bulgaria;POINT(27.7833 42.1833);Bulgaria
Раковски;POINT(24.9667 42.3);Bulgaria
Tonsko Dabe;POINT(23.1333 41.5);Bulgaria
Popraykovtsi;POINT(25.5333 42.9);Bulgaria
Belodol;POINT(27.45 42.7167);Bulgaria
Сунгурларе;POINT(26.7833 42.7667);Bulgaria
Dolno Draglishte;POINT(23.5167 41.9333);Bulgaria
Dabnik;POINT(27.5 42.6833);Bulgaria
Gorna Breznitsa;POINT(23.1167 41.75);Bulgaria
Polski Izvor;POINT(27.2833 42.45);Bulgaria
Devin, Bulgaria;POINT(24.4 41.7333);Bulgaria
Sarnitsa, Haskovo Province;POINT(24.0333 41.7333);Bulgaria
Balgarevo;POINT(28.4119 43.4028);Bulgaria
Tsonevo Reservoir;POINT(27.4053 42.9967);Bulgaria
Stratsin;POINT(27.4667 42.7667);Bulgaria
Laskarevo;POINT(23.3333 41.5333);Bulgaria
Plachi Dol;POINT(27.8833 43.5333);Bulgaria
Debrene, Blagoevgrad Province;POINT(23.3167 41.5833);Bulgaria
Balgarovo;POINT(27.3 42.6167);Bulgaria
Dyulya;POINT(27.1167 42.9167);Bulgaria
Bolyarino;POINT(25.0833 42.3833);Bulgaria
Кула;POINT(22.5222 43.8889);Bulgaria
Ilindentsi;POINT(23.2333 41.65);Bulgaria
Evrenozovo;POINT(27.35 42.1333);Bulgaria
Kolartsi;POINT(27.55 43.85);Bulgaria
Kaolinovo;POINT(27.1167 43.6167);Bulgaria
Alfatar;POINT(27.2833 43.95);Bulgaria
Бургас;POINT(27.4667 42.5);Bulgaria
Smin;POINT(28.4667 43.6667);Bulgaria
Planinovo;POINT(26.3833 41.95);Bulgaria
Sini Rid;POINT(27.4333 42.8167);Bulgaria
Buntsevo;POINT(23.6667 41.9833);Bulgaria
Belila;POINT(27.1 42.3333);Bulgaria
Kozichino;POINT(27.5667 42.8333);Bulgaria
Дагоново;POINT(23.6 41.95);Bulgaria
Mogilishte;POINT(28.3333 43.4833);Bulgaria
Logodazh;POINT(22.9333 41.9833);Bulgaria
Kostandovo;POINT(24.0 42.0);Bulgaria
Maglen (village);POINT(27.3667 42.7333);Bulgaria
Replyana;POINT(22.7333 43.5167);Bulgaria
Drakata;POINT(23.2 41.6);Bulgaria
Chuchuliga;POINT(25.9167 41.55);Bulgaria
Dobrin, Bulgaria;POINT(27.8333 43.8667);Bulgaria
Vidin;POINT(22.8667 43.9833);Bulgaria
Симитли;POINT(23.1167 41.8833);Bulgaria
Volno;POINT(23.05 41.4833);Bulgaria
Manolich;POINT(26.8 42.8667);Bulgaria
Dragovo, Bulgaria;POINT(27.1 42.6333);Bulgaria
Slavyantsi;POINT(26.7333 42.7667);Bulgaria
Pirne;POINT(27.2 42.6833);Bulgaria
Elena, Bulgaria;POINT(25.8833 42.9333);Bulgaria
Brezhani;POINT(23.1833 41.8667);Bulgaria
Razdol;POINT(23.0 41.6167);Bulgaria
Dobromir, Bulgaria;POINT(27.3 42.95);Bulgaria
Belitsa;POINT(23.5725 41.9569);Bulgaria
Казичене;POINT(23.4667 42.6667);Bulgaria
Bankya;POINT(23.1333 42.7);Bulgaria
Razhitsa;POINT(27.4 42.7833);Bulgaria
Knizhovnik;POINT(25.6 41.8167);Bulgaria
Provadia;POINT(27.4333 43.1833);Bulgaria
Severtsi;POINT(27.7 43.8);Bulgaria
Baskaltsi;POINT(23.0 41.4833);Bulgaria
Дупница;POINT(23.1167 42.2667);Bulgaria
Polena;POINT(23.1 41.85);Bulgaria
Кранево;POINT(28.05 43.3333);Bulgaria
Тервел;POINT(27.4 43.75);Bulgaria
Бобов дол;POINT(23.0167 42.3667);Bulgaria
Konnitsi;POINT(25.8833 41.4833);Bulgaria
Plenimir;POINT(27.9833 43.65);Bulgaria
Babyak;POINT(23.6822 41.9553);Bulgaria
Palat;POINT(23.2 41.6);Bulgaria
Krumovo Gradishte;POINT(26.9333 42.6167);Bulgaria
Garvanovo;POINT(25.45 41.9667);Bulgaria
Indzhe Voivoda (village);POINT(27.4167 42.2167);Bulgaria
Koren (village);POINT(25.6667 41.8167);Bulgaria
Okoliyte;POINT(25.4667 42.8833);Bulgaria
Оряхово;POINT(23.9667 43.7333);Bulgaria
Kashina (village);POINT(23.4667 41.55);Bulgaria
Zaychar;POINT(27.1667 42.7833);Bulgaria
Vratitsa;POINT(27.1667 42.6);Bulgaria
Bezmer, Dobrich Province;POINT(27.4167 43.7667);Bulgaria
Raklitsa;POINT(27.0167 42.7667);Bulgaria
Strazhata;POINT(25.5833 42.9);Bulgaria
Бабяк;POINT(23.6822 41.9553);Bulgaria
Krivo Pole;POINT(25.7167 41.8333);Bulgaria
Dolno Cherkovishte;POINT(25.75 41.6333);Bulgaria
Krupnik, Blagoevgrad Province;POINT(23.1167 41.85);Bulgaria
Mitino, Blagoevgrad Province;POINT(23.25 41.4333);Bulgaria
Златарица;POINT(23.7597 41.9222);Bulgaria
Rogachevo (village);POINT(28.0167 43.3833);Bulgaria
Paril;POINT(23.6833 41.4333);Bulgaria
Vranino;POINT(28.3 43.5167);Bulgaria
Krupen;POINT(28.2667 43.55);Bulgaria
Kyustendil;POINT(22.6833 42.2833);Bulgaria
Гълъбово;POINT(23.6667 41.9667);Bulgaria
Belovo;POINT(24.0 42.2167);Bulgaria
Chernograd;POINT(27.1 42.7167);Bulgaria
Sladun;POINT(26.4667 41.85);Bulgaria
Lyutovo;POINT(23.6333 41.95);Bulgaria
Kostur, Bulgaria;POINT(26.2833 41.9667);Bulgaria
Cherniche;POINT(23.1333 41.85);Bulgaria
Doleni;POINT(23.4167 41.5667);Bulgaria
Lake Ariana;POINT(23.3366 42.6893);Bulgaria
Клисура;POINT(24.45 42.7);Bulgaria
Lyulyakovo, Burgas Province;POINT(27.0833 42.8667);Bulgaria
Трявна;POINT(25.5 42.8669);Bulgaria
Vratarite;POINT(27.55 43.5167);Bulgaria
Враца;POINT(23.55 43.2);Bulgaria
Ogosta lake;POINT(23.1822 43.3753);Bulgaria
Kuzyovo;POINT(23.6464 41.9);Bulgaria
Bozhdovo;POINT(23.3667 41.6);Bulgaria
Pismenovo;POINT(27.6667 42.2167);Bulgaria
Dimitrovgrad, Bulgaria;POINT(25.6 42.05);Bulgaria
Gorna Krushitsa;POINT(23.1167 41.6667);Bulgaria
Pavlevtsi;POINT(25.5833 42.8833);Bulgaria
Разлог;POINT(23.4667 41.8833);Bulgaria
Shiroka Polyana (village);POINT(25.4 41.8167);Bulgaria
Габрово;POINT(25.3333 42.8667);Bulgaria
Golem Tsalim;POINT(23.3333 41.6);Bulgaria
Yavornitsa;POINT(23.05 41.3667);Bulgaria
Lake Burgas;POINT(27.4 42.5);Bulgaria
Struya;POINT(27.2833 42.95);Bulgaria
Кричим;POINT(24.4667 42.05);Bulgaria
Borovo, Bulgaria;POINT(25.8 43.5);Bulgaria
Prosenik, Burgas Province;POINT(27.45 42.8);Bulgaria
Bogoroditsa (village);POINT(23.1833 41.5167);Bulgaria
Golyam Beglik Dam;POINT(24.1189 41.815);Bulgaria
Sarnitsa;POINT(24.0333 41.7333);Bulgaria
Vrakupovitsa;POINT(23.0833 41.6667);Bulgaria
Горно Краище;POINT(23.5922 41.8994);Bulgaria
Гулянци;POINT(24.7 43.6333);Bulgaria
Novo Panicharevo;POINT(27.55 42.2833);Bulgaria
Кракра;POINT(27.4833 43.4167);Bulgaria
Koriten;POINT(27.75 43.9333);Bulgaria
Карнобат;POINT(26.9833 42.6333);Bulgaria
Dryankovets;POINT(27.3667 42.6833);Bulgaria
Vedrovo;POINT(26.9833 42.8333);Bulgaria
Topchiysko;POINT(27.3333 42.85);Bulgaria
Gorni Damyanovtsi;POINT(25.55 42.8167);Bulgaria
Тутракан;POINT(26.6167 44.05);Bulgaria
Mendovo;POINT(23.1167 41.4167);Bulgaria
Varbovo, Vidin Province;POINT(22.6464 43.5431);Bulgaria
Zabernovo;POINT(27.5667 42.1);Bulgaria
Petko Slaveykov;POINT(24.9667 43.05);Bulgaria
Zhitosvyat;POINT(26.9833 42.4667);Bulgaria
Gorna Oryahovitsa;POINT(25.7 43.1333);Bulgaria
Donchevo;POINT(27.7667 43.5167);Bulgaria
Любимец;POINT(26.0833 41.8333);Bulgaria
Ograzhden, Dobrich Province;POINT(28.0833 43.7833);Bulgaria
Dalgopol;POINT(27.35 43.05);Bulgaria
Razboyna, Burgas Province;POINT(27.3833 42.8);Bulgaria
Pernik;POINT(23.0333 42.6);Bulgaria
Vezenkovo;POINT(26.7 42.85);Bulgaria
Stoilovo;POINT(27.5167 42.0333);Bulgaria
Fakiya;POINT(27.0833 42.2);Bulgaria
Lake Pancharevo;POINT(23.4078 42.6);Bulgaria
Варна;POINT(27.9167 43.2167);Bulgaria
Vinevo;POINT(25.3167 41.8167);Bulgaria
Laka, Burgas Province;POINT(27.5358 42.6228);Bulgaria
Кърджали;POINT(25.3667 41.65);Bulgaria
Салігорск / Солигорск;POINT(27.5333 52.8);Belarus
Gomel;POINT(30.9842 52.4453);Belarus
Нароўля;POINT(29.9644 51.8892);Belarus
Могилёв;POINT(30.3333 53.9);Belarus
Belarusian:Кіраўск;POINT(29.473 53.2692);Belarus
Leńinski;POINT(24.1667 52.2667);Belarus
Калінкавічы;POINT(29.3333 52.1333);Belarus
Barysaw;POINT(28.5 54.2333);Belarus
Naroch;POINT(26.6833 54.0);Belarus
Grodno / Hrodna;POINT(23.8333 53.6667);Belarus
Гомель;POINT(30.9842 52.4453);Belarus
Борисов;POINT(28.5 54.2333);Belarus
Belarusian:Мядзел;POINT(26.9333 54.8667);Belarus
Домачево;POINT(23.6 51.0);Belarus
Магілёў;POINT(30.3333 53.9);Belarus
Orsha;POINT(30.3181 54.4706);Belarus
Domachevo;POINT(23.6 51.0);Belarus
Dobrush;POINT(31.3167 52.4167);Belarus
Baranavichy;POINT(26.0167 53.1333);Belarus
Lake Narach;POINT(26.7497 54.8525);Belarus
Новополоцк;POINT(28.65 55.5333);Belarus
Ельск;POINT(29.15 51.8167);Belarus
Капыль / Копыль;POINT(27.0917 53.15);Belarus
Malaryta;POINT(24.0833 51.7833);Belarus
Belarusian:Старыя Дарогi;POINT(28.265 53.0394);Belarus
Белаазёрск;POINT(25.1667 52.45);Belarus
Косава;POINT(25.15 52.75);Belarus
Brest;POINT(23.6667 52.1333);Belarus
Ліда;POINT(25.3 53.8833);Belarus
Mazyr;POINT(29.25 52.05);Belarus
Vselyub;POINT(25.8 53.7167);Belarus
Гроднa / Гроднo;POINT(23.8333 53.6667);Belarus
Niasviž / Nesviž;POINT(26.6667 53.2167);Belarus
Рэчыца;POINT(30.3956 52.3608);Belarus
Stolin;POINT(26.85 51.8833);Belarus
FanipolФаніпаль / Фаниполь;POINT(27.3333 53.75);Belarus
Slutsk;POINT(27.5667 53.0333);Belarus
Belarusian:Смаргонь;POINT(26.4 54.4836);Belarus
Astraviec;POINT(25.9553 54.6136);Belarus
Буда-Кашалёва;POINT(30.5667 52.7167);Belarus
Dubroŭna;POINT(30.6833 54.5667);Belarus
Бобруйск;POINT(29.2333 53.15);Belarus
Rahachow;POINT(30.05 53.1);Belarus
Damachava;POINT(23.6 51.0);Belarus
Lelchytsy;POINT(28.3333 51.7833);Belarus
Mikashevichy;POINT(27.4736 52.2203);Belarus
Lyakhavichy;POINT(26.2667 53.0333);Belarus
Voranava;POINT(25.3167 54.15);Belarus
Maladzyechna;POINT(26.8572 54.3208);Belarus
Davyd-Haradok;POINT(27.2139 52.0556);Belarus
Kobryn;POINT(24.3667 52.2167);Belarus
Staryya Darohi;POINT(28.265 53.0394);Belarus
Малары́та;POINT(24.0833 51.7833);Belarus
Rudzensk / Rudensk;POINT(27.85 53.5833);Belarus
Kamyanyets;POINT(23.8167 52.4);Belarus
Чачэрск;POINT(30.9161 52.9161);Belarus
Belarusian:Самахвалавічы;POINT(27.5019 53.7408);Belarus
Lakhva;POINT(27.1 52.2167);Belarus
Vaŭkavysk;POINT(24.4667 53.1667);Belarus
Žodzina / Žodino;POINT(28.35 54.1);Belarus
Belarusian:Маладзе́чна;POINT(26.8572 54.3208);Belarus
Жыткавічы;POINT(27.8667 52.2333);Belarus
Орша;POINT(30.3181 54.4706);Belarus
Biahoml;POINT(28.05 54.7333);Belarus
Zhabinka;POINT(24.0233 52.2006);Belarus
Стары Дзедзін;POINT(32.0872 53.7636);Belarus
Smalyavichy / Smolevichi;POINT(28.0719 54.0228);Belarus
Belaazyorsk;POINT(25.1667 52.45);Belarus
Мазыр;POINT(29.25 52.05);Belarus
Лахва;POINT(27.1 52.2167);Belarus
Будслаў;POINT(27.45 54.7833);Belarus
Uzda;POINT(27.2244 53.4661);Belarus
Yelsk;POINT(29.15 51.8167);Belarus
Слуцк;POINT(27.5667 53.0333);Belarus
Жабінка;POINT(24.0233 52.2006);Belarus
Слонім / Slonim;POINT(25.3167 53.0647);Belarus
Samokhvalovichi;POINT(27.5019 53.7408);Belarus
Maryna Horka / Marina Gorka;POINT(28.1522 53.5072);Belarus
Salihorsk / Soligorsk;POINT(27.5333 52.8);Belarus
Kastrychnitski (Кастрычніцкі);POINT(27.5333 53.85);Belarus
Struve Geodetic Arc;POINT(22.7458 59.0578);Belarus
Наваполацк;POINT(28.65 55.5333);Belarus
Дзятлава / Дятлово;POINT(25.4 53.45);Belarus
Buda-Kashalyova;POINT(30.5667 52.7167);Belarus
Belarusian:Астравец;POINT(25.9553 54.6136);Belarus
Дуброўна;POINT(30.6833 54.5667);Belarus
Vitebsk;POINT(30.1667 55.1833);Belarus
Zavosse;POINT(26.1158 53.2786);Belarus
Лида;POINT(25.3 53.8833);Belarus
Пружаны;POINT(24.4644 52.5567);Belarus
Vysokaye;POINT(23.3806 52.3686);Belarus
Бяроза;POINT(24.9667 52.55);Belarus
Svietlahorsk;POINT(29.7333 52.6333);Belarus
Ко́брын;POINT(24.3667 52.2167);Belarus
Petrykaw;POINT(28.5 52.1333);Belarus
Полацк, Полоцк;POINT(28.8 55.4833);Belarus
Бабруйск;POINT(29.2333 53.15);Belarus
Мачулішчы / Мачулищи;POINT(27.5958 53.7814);Belarus
Kirawsk;POINT(29.473 53.2692);Belarus
Brahin;POINT(30.2667 51.7833);Belarus
Lake Ikazn;POINT(27.2845 55.6258);Belarus
Любань;POINT(28.0525 52.7819);Belarus
Khoiniki;POINT(29.9644 51.8892);Belarus
Барысаў;POINT(28.5 54.2333);Belarus
Рудзенск / Руденск;POINT(27.85 53.5833);Belarus
Пінск;POINT(26.1 52.1167);Belarus
Пацкаў;POINT(30.2833 51.7833);Belarus
Брагiн;POINT(30.2667 51.7833);Belarus
Babruysk/Bobruysk;POINT(29.2333 53.15);Belarus
Smarhoń;POINT(26.4 54.4836);Belarus
Vetka;POINT(31.1833 52.5667);Belarus
Узда;POINT(27.2244 53.4661);Belarus
Докшыцы;POINT(27.7667 54.9);Belarus
Oktyabrsky (Октябрьский);POINT(27.5333 53.85);Belarus
Belarusian:Акцябарск;POINT(28.3333 51.7833);Belarus
Бягомль;POINT(28.05 54.7333);Belarus
Dokshytsy;POINT(27.7667 54.9);Belarus
Kapyl / Kopyl;POINT(27.0917 53.15);Belarus
Hantsavichy;POINT(26.4819 52.8575);Belarus
Ільля;POINT(27.2933 54.4175);Belarus
Lida;POINT(25.3 53.8833);Belarus
Чырвонае возера;POINT(27.95 52.4);Belarus
Мозырь;POINT(29.25 52.05);Belarus
Lubcha/Любча/Lubča;POINT(26.05 53.75);Belarus
Брэст;POINT(23.6667 52.1333);Belarus
Kosava;POINT(25.15 52.75);Belarus
Belarusian:Масты;POINT(24.55 53.417);Belarus
Mogilev;POINT(30.3333 53.9);Belarus
Барановичи;POINT(26.0167 53.1333);Belarus
Lake Chervonoye;POINT(27.95 52.4);Belarus
Драгічын;POINT(25.15 52.1833);Belarus
Ветка;POINT(31.1833 52.5667);Belarus
Pruzhany;POINT(24.4644 52.5567);Belarus
Мар'іна Горка / Марьина Горка;POINT(28.1522 53.5072);Belarus
Stary Dzedzin;POINT(32.0872 53.7636);Belarus
Budslau;POINT(27.45 54.7833);Belarus
Biaroza;POINT(24.9667 52.55);Belarus
Васілевічы;POINT(29.8 52.2667);Belarus
Высокае;POINT(23.3806 52.3686);Belarus
Навагрудак / Navahrudak;POINT(25.8167 53.5833);Belarus
Іванава;POINT(25.55 52.1333);Belarus
Minsk;POINT(27.5667 53.9);Belarus
Рагачоў;POINT(30.05 53.1);Belarus
Давыд-Гарадок;POINT(27.2139 52.0556);Belarus
Beshenkovichy;POINT(29.45 55.0333);Belarus
Брагин;POINT(30.2667 51.7833);Belarus
Брест;POINT(23.6667 52.1333);Belarus
Сто́лін;POINT(26.85 51.8833);Belarus
Бегомль;POINT(28.05 54.7333);Belarus
Pinsk;POINT(26.1 52.1167);Belarus
Нясвіж / Несвиж;POINT(26.6667 53.2167);Belarus
Narowla;POINT(29.9644 51.8892);Belarus
Мінск, Минск;POINT(27.5667 53.9);Belarus
Chachersk;POINT(30.9161 52.9161);Belarus
Пацков;POINT(30.2833 51.7833);Belarus
Старый Дедин;POINT(32.0872 53.7636);Belarus
Kalinkavichy;POINT(29.3333 52.1333);Belarus
Novopolotsk;POINT(28.65 55.5333);Belarus
Баранавічы;POINT(26.0167 53.1333);Belarus
Rechytsa;POINT(30.3956 52.3608);Belarus
Vassilyevichy;POINT(29.8 52.2667);Belarus
Masty;POINT(24.55 53.417);Belarus
Строчыца / Сторчицы;POINT(27.365 53.8197);Belarus
Лунінец;POINT(26.8 52.25);Belarus
Івацэвічы;POINT(25.3333 52.7167);Belarus
Zhlobin;POINT(30.0333 52.9);Belarus
Vileyka;POINT(26.7778 54.4639);Belarus
Pаtskаu;POINT(30.2833 51.7833);Belarus
Zhytkavichy;POINT(27.8667 52.2333);Belarus
Luninets;POINT(26.8 52.25);Belarus
Ляхавічы;POINT(26.2667 53.0333);Belarus
Stročytsa / Stročitsy;POINT(27.365 53.8197);Belarus
Zhirmuny;POINT(25.2167 54.0167);Belarus
Belarusian:Гарадзея;POINT(26.5347 53.3131);Belarus
Narach;POINT(26.6833 54.0);Belarus
Пинск;POINT(26.1 52.1167);Belarus
Заслаўе / Заславль;POINT(27.2847 54.0083);Belarus
Myadzel;POINT(26.9333 54.8667);Belarus
Begoml;POINT(28.05 54.7333);Belarus
Петрыкаў;POINT(28.5 52.1333);Belarus
Ilya;POINT(27.2933 54.4175);Belarus
Aktsyabarski;POINT(28.8667 52.6333);Belarus
Дамачава;POINT(23.6 51.0);Belarus
Ivatsevichy;POINT(25.3333 52.7167);Belarus
Mačuliščy / Mačuliši;POINT(27.5958 53.7814);Belarus
Drahičyn;POINT(25.15 52.1833);Belarus
be: Вялейка / ru: Вилейка;POINT(26.7778 54.4639);Belarus
Мікашэвічы;POINT(27.4736 52.2203);Belarus
Ivanava;POINT(25.55 52.1333);Belarus
Хойнікі;POINT(29.9644 51.8892);Belarus
Lyuban;POINT(28.0525 52.7819);Belarus
Belarusian: Светлаго́рск;POINT(29.7333 52.6333);Belarus
Polotsk (Polatsk);POINT(28.8 55.4833);Belarus
Добруш;POINT(31.3167 52.4167);Belarus
Нарач;POINT(26.6833 54.0);Belarus
Vyalikaya Berestovitsa;POINT(24.0208 53.1956);Belarus
Жодзіна / Жодино;POINT(28.35 54.1);Belarus
Pyra;POINT(24.1667 53.6667);Belarus
Lake Drūkšiai;POINT(26.6058 55.6214);Belarus
Haradzeya;POINT(26.5347 53.3131);Belarus
Zaslawye / Zaslavl;POINT(27.2847 54.0083);Belarus
Turaŭ;POINT(27.74 52.07);Belarus
Нарочь;POINT(26.6833 54.0);Belarus
Belarusian:Жло́бін;POINT(30.0333 52.9);Belarus
Камяне́ц;POINT(23.8167 52.4);Belarus
Lake Lukomlskoye;POINT(29.0897 54.6706);Belarus
Malaya Byerastavitsa;POINT(23.9167 53.2667);Belarus
Ганцавічы;POINT(26.4819 52.8575);Belarus
Mahilioŭ;POINT(30.3333 53.9);Belarus
Ту́раў;POINT(27.74 52.07);Belarus
Dziatlava / Dyatlovo;POINT(25.4 53.45);Belarus
Ylläs;POINT(24.2244 67.5644);Finland
Halikon kunta;POINT(23.0778 60.3972);Finland
Northern Ostrobothnia;POINT(26.0 65.0);Finland
Laakajärvi;POINT(27.9167 63.8333);Finland
Hiidenportti National Park;POINT(29.0586 63.8728);Finland
Lapland;POINT(26.0 67.0);Finland
Rokua National Park;POINT(26.51 64.5561);Finland
Pisavaara Strict Nature Reserve;POINT(25.0953 66.2817);Finland
Vaskijärvi Strict Nature Reserve;POINT(22.2511 60.8439);Finland
Ostrobothnia;POINT(22.0 63.0);Finland
Haltiala;POINT(24.95 60.2667);Finland
Koivusuo Strict Nature Reserve;POINT(31.4033 62.9756);Finland
Lake Pyhäjärvi;POINT(23.6667 61.4833);Finland
Kurkimäki;POINT(25.0667 60.2333);Finland
Mellilän kunta;POINT(22.925 60.7792);Finland
Sukerijärvi Strict Nature Reserve;POINT(28.9072 66.3672);Finland
Vuokkijärvi;POINT(29.35 64.7667);Finland
Kaukuanjärvi;POINT(28.3 65.9333);Finland
Kukkia;POINT(24.7 61.3333);Finland
Salamanperä Strict Nature Reserve;POINT(24.7975 63.2078);Finland
Vahvajärvi;POINT(26.6667 61.65);Finland
Tallusjärvi;POINT(26.9667 63.0);Finland
Southern Savonia;POINT(27.5 62.0);Finland
Turholm;POINT(25.0333 60.1833);Finland
Pyhä-Luoston kansallispuisto;POINT(26.9736 67.0664);Finland
Västra Hertonäs;POINT(25.0333 60.2167);Finland
Helvetinjärven kansallispuisto;POINT(23.85 62.0333);Finland
Heikinlaakso;POINT(25.0667 60.2667);Finland
Päijänteen kansallispuisto;POINT(25.3933 61.3867);Finland
Tranbacka;POINT(25.0667 60.2333);Finland
Elämäjärvi;POINT(25.7333 63.4667);Finland
Sompio Strict Nature Reserve;POINT(27.3936 68.1594);Finland
Runkauksen luonnonpuisto;POINT(25.5261 66.0469);Finland
Perämeren kansallispuisto;POINT(24.3194 65.6228);Finland
Torronsuon kansallispuisto;POINT(23.6167 60.7333);Finland
Karikkoselkä;POINT(25.25 62.2167);Finland
Ulvinsalon luonnonpuisto;POINT(30.3744 63.9725);Finland
Hyrynjärvi;POINT(28.5667 64.7167);Finland
Haukivesi;POINT(28.4333 62.1);Finland
Jonkeri;POINT(29.9 63.8333);Finland
Ala-Malmi;POINT(25.0167 60.25);Finland
Länsi-Pakila;POINT(24.9167 60.25);Finland
Turku Orthodox Church;POINT(22.2661 60.4522);Finland
Siltamäki;POINT(24.9833 60.2667);Finland
Vuontisjärvi;POINT(23.9903 68.4333);Finland
Perniön kunta;POINT(23.1222 60.2042);Finland
Pyhä-Häkin kansallispuisto;POINT(25.4725 62.8456);Finland
